ETABLISSEMENT_Type;ETABLISSEMENT_Nom;FORMATION_Nom;FORMATION_Domaine;FORMATION_Specialite;FORMATION_Descriptif;FORMATION_Niveau_de_diplme_lentree;FORMATION_Niveau_de_diplme_en_sortie;FORMATION_Duree_en_annees;FORMATION_Total_ECTS;UNITE_DE_VALEUR_COURS_Questions_ENV_au_sens_large_evoquees_oui_non;UNITE_DE_VALEUR_COURS_Enjeux_transition_energetiqueclimat_abordes_oui_non;UNITE_DE_VALEUR_COURS_Nom_du_cours;UNITE_DE_VALEUR_COURS_Cours_optionnel_ou_obligatoire;UNITE_DE_VALEUR_COURS_Duree_du_cours_en_nombre_dheures;UNITE_DE_VALEUR_COURS_Formation_initiale_ou_continue
Universite;Universite_de_Strasbourg;Droit_canonique;;MASTER_Droit_canonique;Le_master_de_droit_canonique_offre_une_formation_universitaire_de_haut_niveau_dans_le_domaine_de_la_science_canonique_Il_permet_letudiant_lacquisition_de_connaissances_approfondies_des_aspects_les_plus_fondamentaux_de_la_discipline_canonique_y_compris_dans_ces_rapports_avec_dautres_disciplines_telles_que_la_theologie_et_la_philosophie_du_droit_dans_une_double_approche_theorique_et_pratique_et_lacquisition_des_regles_methodologiques_universitaires_qui_lui_sont_propres_Proposant_une_formation_disciplinaire_specialisee_dans_le_domaine_il_introduit_egalement_au_droit_des_relations_EgliseEtats_au_droit_europeen_et_compare_des_religions_ainsi_quaux_droits_internes_des_religions;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_de_lenvironnement_des_territoires_et_des_risques;Droit_Economie_Gestion;MASTER_Droit_de_lenvironnement_et_de_lurbanisme;Les_objectifs_specialiser_sur_deux_ans_des_juristes_generalistes_en_droit_de_lenvironnement_sensibilises_aux_enjeux_scientifiques_Ces_deux_annees_permettent_une_montee_en_puissance_des_competences_et_des_savoirs_acquis_de_letudiant;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_de_lenvironnement;Obligatoire;45.0;1.0
Universite;Universite_de_Strasbourg;Droit_de_lenvironnement_des_territoires_et_des_risques;Droit_Economie_Gestion;MASTER_Droit_de_lenvironnement_et_de_lurbanisme;Les_objectifs_specialiser_sur_deux_ans_des_juristes_generalistes_en_droit_de_lenvironnement_sensibilises_aux_enjeux_scientifiques_Ces_deux_annees_permettent_une_montee_en_puissance_des_competences_et_des_savoirs_acquis_de_letudiant;Bac+3;Bac+5;2.0;120.0;oui;non;Approche_du_developpement_durable;Obligatoire;;1.0
Universite;Universite_de_Strasbourg;Droit_de_lenvironnement_des_territoires_et_des_risques;Droit_Economie_Gestion;MASTER_Droit_de_lenvironnement_et_de_lurbanisme;Les_objectifs_specialiser_sur_deux_ans_des_juristes_generalistes_en_droit_de_lenvironnement_sensibilises_aux_enjeux_scientifiques_Ces_deux_annees_permettent_une_montee_en_puissance_des_competences_et_des_savoirs_acquis_de_letudiant;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_de_lurbanisme_et_protection_de_lenvironnement;Obligatoire;13.0;1.0
Universite;Universite_de_Strasbourg;Droit_de_lenvironnement_des_territoires_et_des_risques;Droit_Economie_Gestion;MASTER_Droit_de_lenvironnement_et_de_lurbanisme;Les_objectifs_specialiser_sur_deux_ans_des_juristes_generalistes_en_droit_de_lenvironnement_sensibilises_aux_enjeux_scientifiques_Ces_deux_annees_permettent_une_montee_en_puissance_des_competences_et_des_savoirs_acquis_de_letudiant;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_et_changement_climatique_deplaces_pacte_mondial;Obligatoire;8.0;1.0
Universite;Universite_de_Strasbourg;Propriete_Industrielle;Droit_Economie_Gestion;MASTER_Droit_de_la_propriete_intellectuelle;Le_parcours_Propriete_Industrielle_est_ouvert_des_professionnels_qui_sinscrivent_en_formation_continue_et_qui_ont_par_definition_une_experience_professionnelle_anterieure_dans_un_service_de_propriete_industrielle_dune_entreprise_ou_de_la_profession_liberale_de_conseils_en_propriete_industrielle;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_de_la_propriete_intellectuelle_et_activites_culturelles;Droit_Economie_Gestion;MASTER_Droit_de_la_propriete_intellectuelle;Lobjectif_est_de_preparer_les_etudiants_appliquer_leurs_connaissances_juridiques_notamment_en_droit_de_la_propriete_intellectuelle_aux_particularites_de_lorganisation_evenementielle_de_la_gestion_de_linformation_et_la_production_multimedia_Lobjectif_poursuivi_est_donc_de_repondre_aux_besoins_des_organisations_ou_des_institutions_ou_des_entreprises_dont_la_mission_est_dassurer_le_developpement_de_services_de_spectacles_audiovisuels_et_devenements_mediatiques;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_de_la_propriete_intellectuelle_et_commerce_international;Droit_Economie_Gestion;MASTER_Droit_de_la_propriete_intellectuelle;Lobjectif_est_de_former_des_specialistes_de_tres_haut_niveau_dans_les_matieres_quapprehende_le_droit_de_la_propriete_intellectuelle_lie_au_droit_de_la_distribution_et_au_droit_du_commerce_international_Ces_droits_permettent_aux_commerants_dassurer_leur_difference_dans_la_competition_economique_mondiale_Les_etudiants_trouveront_des_debouches_dans;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_de_la_propriete_intellectuelle_et_valorisation_des_biens_immateriels;Droit_Economie_Gestion;MASTER_Droit_de_la_propriete_intellectuelle;_Lobjectif_est_doffrir_aux_etudiants_une_formation_qui_repond_deux_exigences_savoir_leur_fournir_un_enseignement_la_fois_academique_et_pratique_qui_soit_en_phase_avec_les_besoins_de_tous_les_milieux_professionnels_concernes_par_le_Droit_de_la_propriete_intellectuelle_et_les_differentes_matieres_juridiques_qui_le_croisent_qui_sadditionnent_ou_sy_opposent_leur_donner_une_culture_juridique_globale_qui_leur_permet_de_maitriser_la_complexite_du_Droit_positif_de_la_propriete_intellectuelle_et_ses_evolutions_futures;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_et_gestion_de_la_propriete_intellectuelle;Droit_Economie_Gestion;MASTER_Droit_de_la_propriete_intellectuelle;Le_parcours_droit_et_gestion_de_la_propriete_intellectuelle_sadresse_des_professionnels_qui_souhaitent_diversifier_leur_activite_principale_dacquisition_des_titres_brevets_marques_dessins_et_modeles_et_de_gestion_des_portefeuilles_de_titres_de_propriete_intellectuelle_Il_sagit_egalement_dapporter_aux_dirigeants_dentreprises_les_competences_en_gestion_de_la_propriete_intellectuelle_que_leurs_etudes_anterieures_ne_leur_ont_pas_fournies;Bac+4;Bac+5;1.0;60.0;non;non;Les_caracteristiques_de_la_concurrence_de_la_technologie_et_du_marche;Obligatoire;;1.0
Universite;Universite_de_Strasbourg;Droit_europeen_et_international_de_la_propriete_intellectuelle;Droit_Economie_Gestion;MASTER_Droit_de_la_propriete_intellectuelle;Le_parcours_Droit_Europeen_et_International_de_la_Propriete_intellectuelle_a_pour_ambition_de_faire_apprehender_aux_etudiants_lensemble_des_dimensions_de_la_propriete_intellectuelle_telles_quelles_sont_saisies_par_le_droit_franais_les_droits_etrangers_et_surtout_le_droit_de_lUnion_europeenne_et_le_droit_international;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_bancaire_et_financier;Droit_Economie_Gestion;MASTER_Droit_des_affaires;Le_parcours_Droit_bancaire_et_financier_est_la_fois_une_formation_la_recherche_et_par_la_recherche_qui_comporte_la_realisation_individuelle_ou_collective_de_travaux_scientifiques_originaux_et_une_formation_professionnelle_de_haut_niveau_integrant_en_permanence_les_innovations_scientifiques_et_techniques;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_bancairemetiers_de_la_banque;Droit_Economie_Gestion;MASTER_Droit_des_affaires;Le_parcours_Droit_bancaire_Metiers_de_la_banque_est_une_formation_qui_comporte_la_realisation_individuelle_ou_collective_de_travaux_scientifiques_originaux_et_une_formation_professionnelle_de_haut_niveau_integrant_en_permanence_les_innovations_scientifiques_et_techniques;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_de_linternet_et_des_systemes_dinformation;Droit_Economie_Gestion;MASTER_Droit_des_affaires;Le_parcours_Droit_du_multimedia_et_des_systemes_dinformation_permet_dacquerir_la_maitrise_necessaire_lexercice_dune_activite_professionnelle_liee_la_prevention_ou_la_resolution_de_tout_probleme_juridique_ne_dans_lenvironnement_numerique_Il_sagit_dune_formation_pluridisciplinaire_Les_enseignements_juridiques_tres_majoritaires_envisagent_aussi_bien_des_matieres_de_Droit_prive_que_de_Droit_public_Ce_Master_comporte_en_outre_une_initiation_approfondie_lInformatique_et_lAnglais_juridique_applique_linternet_au_multimedia;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Investigations_financieres_lechelle_europeenne;Droit_Economie_Gestion;MASTER_Droit_des_affaires;;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Juriste_conformite_Compliance_officer;Droit_Economie_Gestion;MASTER_Droit_des_affaires;Le_programme_vise_former_les_specialistes_de_la_conformite_compliance_au_sein_des_banques_assurances_et_dune_maniere_generale_de_toutes_les_entreprises_dotees_dun_service_de_conformite;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;DJCE_Juriste_dentreprise;Droit_Economie_Gestion;MASTER_Droit_des_affaires;Le_parcours_juriste_et_conseil_dentreprise_DJCE_ouvre_des_debouches_vers_le_barreau_les_entreprises_le_notariat_et_les_professions_du_chiffre;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droits_des_minorites;Droit_Economie_Gestion;MASTER_Droit_des_libertes;Faisant_partie_de_la_mention_Master_2_Droits_de_lhomme_du_Master_1_Droit_des_libertes_le_parcours_droits_des_minorites_a_la_vocation_former_des_juristes_polyvalents_de_haut_niveau_dans_le_domaine_de_la_protection_des_minorites_dans_une_perspective_dinsertion_professionnelle_dans_des_organisations_non_gouvernementales_organisations_intergouvernementales_internationales_et_europeennes_impliquees_dans_la_protection_des_droits_de_lhomme_ou_encore_dans_la_fonction_publique_territoriale_differentes_professions_juridiques_En_conjuguant_des_connaissances_theoriques_et_aptitudes_pratiques_le_parcours_apporte_aux_etudiants_dune_part_des_connaissances_ciblees_et_dautre_part_une_capacite_danalyse_des_situations_et_de_reaction_appropriee_meme_de_leur_permettre_dintegrer_le_secteur_professionnel_vise_Les_metiers_presentes_comme_debouches_naturels_de_la_formation_sont_bien_presentes_et_correspondent_aux_matieres_enseignees;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_des_ONG_de_lhumanitaire_et_des_droits_de_lhomme;Droit_Economie_Gestion;MASTER_Droit_des_libertes;_Connaissance_du_droit_international_humanitaire_et_du_droit_national_et_international_des_refugies_Capacite_elaborer_et_superviser_des_strategies_juridiques_dans_les_domaines_du_droit_humanitaire_des_crises_humanitaires_de_demandes_dasile_et_de_refugies_Connaissance_theorique_et_pratique_des_ONG_humanitaires_Acquisition_de_capacites_de_reactivite_et_de_hierarchisation_des_taches_notamment_en_periode_de_crise_Capacite_la_recherche_dinformation_dans_plusieurs_systemes_de_droit_Gestion_des_aspects_juridiques_des_dossiers_de_contentieux_ou_de_conseil;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_de_lenvironnement;Obligatoire;32.0;1.0
Universite;Universite_de_Strasbourg;Droit_europeen_des_droits_de_lhomme;Droit_Economie_Gestion;MASTER_Droit_des_libertes;Le_parcours_Droits_europeen_des_droits_de_lhomme_sinscrit_tout_naturellement_dans_lenvironnement_europeen_de_luniversite_de_Strasbourg_caracterise_par_la_presence_de_trois_institutions_europeennes_emblematiques_de_la_protection_des_droits_de_lHomme_et_de_la_democratie_le_Conseil_de_lEurope_la_Cour_europeenne_des_droits_de_lhomme_la_Commission_de_Venise_et_le_Parlement_europeen_Il_a_vu_le_jour_dans_les_annees_1990_sous_la_forme_dun_DEA_Droits_de_lhomme_premier_DEA_consacre_en_France_aux_droits_de_lhomme_Il_prend_appui_sur_un_potentiel_scientifique_universitaire_de_grande_qualite_et_sur_une_cooperation_avec_la_Cour_Europeenne_des_Droits_de_lHomme_differents_organes_specialises_du_Conseil_de_lEurope_La_Cour_de_Justice_de_lUnion_europeenne_lUnion_europeenne_et_un_certain_nombre_d_ONG;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_de_lenvironnement;Obligatoire;32.0;1.0
Universite;Universite_de_Strasbourg;Droit_de_limmobilier;Droit_Economie_Gestion;MASTER_Droit_du_patrimoine;Le_parcours_immobilier_forme_principalement_des_juristes_specialises_ayant_vocation_postuler_aux_professions_suivantes_agent_immobilier_gestionnaire_de_copropriete_promoteur_gestionnaire_de_parcs_locatifs_Lobtention_du_Master_permet_notamment_aux_etudiants_dacceder_directement_la_carte_des_professions_immobilieres_ou_dexercer_une_activite_de_gestion_immobiliere_Par_ailleurs_ce_parcours_offre_egalement_une_specialisation_utile_aux_etudiants_se_destinant_au_Barreau_ou_souhaitant_integrer_des_emplois_publics_notamment_dans_des_services_fonciers_de_commande_publique_ou_durbanisme;Bac+3;Bac+5;2.0;120.0;non;non;Urbanisme_et_environnement;Obligatoire;60.0;1.0
Universite;Universite_de_Strasbourg;Ingenierie_juridique_et_fiscale_du_patrimoine;Droit_Economie_Gestion;MASTER_Droit_du_patrimoine;Former_aux_metiers_du_conseil_en_gestion_en_patrimoine_banque_assurances_CGPI_Offrir_une_specialisation_dans_lexercice_des_metiers_du_droit_avocat_notaire_et_du_chiffre_expert_comptable;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_de_leconomie_et_de_la_regulation_en_Europe;Droit_Economie_Gestion;MASTER_Droit_europeen;Le_parcours_a_pour_objectif_de_donner_une_formation_pratique_en_droit_economique_droit_public_economique_droit_economique_europeen_droit_de_la_regulation_des_marches_droit_de_la_concurrence_des_etudiants_souhaitant_devenir_avocats_ou_juristes_dentreprise_dans_ces_domaines_de_specialite_agents_dautorite_de_concurrence_ou_de_regulation_juristes_de_collectivite_publique_ou_conseils_en_affaires_publiques;Bac+4;Bac+5;1.0;60.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_des_produits_de_sante_en_Europe;Droit_Economie_Gestion;MASTER_Droit_europeen;Lequipe_pedagogique_du_parcours_Droit_des_produits_de_sante_en_Europe_a_decide_de_maintenir_au_stade_du_Master_2_un_tronc_commun_qui_repose_sur_trois_matieres_structurantes_le_contentieux_de_lUnion_le_droit_constitutionnel_de_lUnion_et_le_marche_interieur_Cette_logique_de_mutualisation_tient_la_circonstance_que_la_mention_ambitionne_de_couvrir_lensemble_des_champs_strategiques_du_droit_europeen_constitutionnel_et_politiques_DUE_economique_DERE_et_DIEA_penal_ESLJ_et_de_sante_DPSE;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_et_politiques_de_lUnion_europeenne;Droit_Economie_Gestion;MASTER_Droit_europeen;Le_parcours_Droit_et_politiques_de_lUnion_europeenne_a_pour_ambition_de_proposer_une_etude_globale_du_systeme_juridique_et_politique_de_lUnion_selon_une_approche_la_fois_theorique_et_pratique_Il_vise_donner_aux_etudiants_une_comprehension_du_sens_et_de_la_portee_du_projet_dintegration_europeenne_par_des_enseignements_fondamentaux_et_reflexifs_tels_que_Theories_politiques_et_juridiques_de_lintegration_Justice_sociale_dans_lUE_ou_Droit_constitutionnel_de_lUE_et_des_enseignements_portee_pratique_plus_immediate_tels_que_Voies_de_recours_devant_la_CJUE_Contentieux_national_et_europeen;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_de_la_sante_et_des_risques_sanitaires;Obligatoire;32.0;1.0
Universite;Universite_de_Strasbourg;Droit_europeen_et_international_des_affaires;Droit_Economie_Gestion;MASTER_Droit_europeen;Le_parcours_a_pour_objectif_de_former_des_juristes_aguerris_au_droit_des_affaires_dans_un_contexte_economique_multinational_La_priorite_est_donnee_au_droit_economique_europeen_societes_europeennes_liberalisation_des_echanges_et_droit_de_la_concurrence_europeen_fiscalite_europeenne_Les_interactions_du_marche_interieur_europeen_avec_le_droit_international_public_et_prive_viennent_completer_la_formation_afin_que_les_etudiants_soient_formes_toutes_les_problematiques_recherche_et_contentieux_pratique_auxquels_peuvent_etre_confrontes_un_operateur_economique_personnes_physique_ou_morale_de_droit_prive_comme_de_droit_public;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Espace_de_liberte_de_securite_et_de_justice;Droit_Economie_Gestion;MASTER_Droit_europeen;Lequipe_pedagogique_du_parcours_Espace_de_liberte_de_securite_et_de_justice_a_decide_de_maintenir_au_stade_du_Master_2_un_tronc_commun_qui_repose_sur_trois_matieres_structurantes_Theorie_generale_de_la_reconnaissance_mutuelle_et_de_lharmonisation_Droit_des_libertes_de_circulation_et_Protection_des_droits_fondamentaux;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_de_la_sante_et_des_risques_sanitaires;Obligatoire;32.0;1.0
Universite;Universite_de_Strasbourg;Droit_international_et_transnational;Droit_Economie_Gestion;MASTER_Droit_international;Juriste_international_entreprises_organisations_internationales_ONG_Fonctionnaire_international_Avocat_specialise_en_droit_international_en_droit_de_la_Convention_europeenne_des_droits_de_lhomme_ou_droit_des_affaires_internationales_Magistrat_Diplomate_Fonctionnaire_national_charge_de_mission_MAE_Ministere_de_la_Defense_Ministere_de_lEconomie_Carriere_universitaire;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_de_lenvironnement;Obligatoire;32.0;1.0
Universite;Universite_de_Strasbourg;Droit_notarial;Droit_Economie_Gestion;MASTER_Droit_notarial;La_mention_Droit_notarial_se_caracterise_par_une_transversalite_juridique_quil_convient_de_mettre_en_avant_Lobjectif_de_la_mention_en_termes_scientifiques_et_professionnels_consiste_former_des_juristes_de_haut_niveau_capables_de_maitriser_le_droit_positif_dans_ses_dimensions_de_droit_public_et_prive_interne_et_international_historique_et_contemporaine_Les_etudiants_doivent_etre_capables_de_prevoir_et_danalyser_les_evolutions_du_droit_de_mettre_jour_leurs_connaissances_et_dechanger_sur_des_questions_juridiques;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_compare;Droit_Economie_Gestion;MASTER_Droit_prive;Lobjectif_de_la_formation_qui_sinscrit_pleinement_dans_la_tradition_strasbourgeoise_et_correspond_lun_des_ples_dexcellence_traditionnels_de_lUniversite_Robert_Schuman_puis_de_lUniversite_de_Strasbourg_est_dinciter_une_reflexion_approfondie_sur_le_droit_de_retablir_les_liens_entre_la_theorie_du_droit_et_letude_des_droits_positifs_et_de_former_des_juristes_polyvalents_critiques_et_adaptes_au_contexte_de_la_globalisation;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_de_la_famille_interne_international_et_compare;Droit_Economie_Gestion;MASTER_Droit_prive;_A_lissue_de_cette_formation_les_etudiants_sont_devenus_des_juristes_polyvalents_prepares_au_contexte_europeen_sensibilises_aux_problemes_des_interactions_normatives_Les_etudiants_sont_ainsi_prepares_une_insertion_professionnelle_immediate_des_concours_ou_encore_la_poursuite_detudes_en_Doctorat;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_des_personnes_vulnerables;Droit_Economie_Gestion;MASTER_Droit_prive;Ce_parcours_vise_former_des_juristes_capables_dapprehender_les_differentes_mesures_et_modes_de_protection_mis_en_place_pour_les_plus_vulnerables_mineurs_et_majeurs_atteints_dans_leurs_facultes_mentales_et_ou_physiques_notamment_depuis_les_deux_lois_du_5_mars_2007_lune_portant_reforme_de_la_protection_juridique_des_majeurs_et_lautre_reformant_la_protection_de_lenfance;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
Universite;Universite_de_Strasbourg;Droit_prive_fondamental;Droit_Economie_Gestion;MASTER_Droit_prive;Ce_parcours_vise_former_des_juristes_polyvalents_prepares_au_contexte_europeen_sensibilises_aux_problemes_des_interactions_normatives_et_des_relations_relevant_de_divers_ordres_juridiques_internationaux_Les_etudiants_sont_ainsi_prepares_une_insertion_professionnelle_immediate_des_concours_ou_encore_la_poursuite_detudes_en_Doctorat;Bac+3;Bac+5;2.0;120.0;oui;non;Droit_de_lenvironnement;Obligatoire;20.0;1.0
Universite;Universite_de_Strasbourg;Justice_proces_et_procedures;Droit_Economie_Gestion;MASTER_Droit_prive;Le_Master_2_Justice_Proces_et_Procedures_est_une_formation_dexcellence_axee_autour_de_letude_des_differentes_procedures_applicables_devant_les_juridictions_tant_nationales_que_supranationales_Elle_a_pour_vocation_de_former_partir_dune_solide_base_processuelle_des_juristes_specialises_dans_le_fonctionnement_de_la_justice_le_deroulement_du_proces_et_la_comprehension_des_regles_formelles_qui_lui_sont_applicables_Le_Master_entend_egalement_preparer_les_etudiants_aux_modes_alternatifs_de_reglement_des_conflits_mediation_conciliation_arbitrage_lesquels_constituent_aujourdhui_une_reelle_alternative_au_proces_La_formation_est_completee_par_des_seminaires_de_strategie_contentieuse_qui_permettent_aux_etudiants_de_comprendre_les_differents_enjeux_quun_proces_quel_quil_soit_peut_impliquer;Bac+3;Bac+5;2.0;120.0;non;non;;;;1.0
